p_l_0_depth,p_l_1_depth,p_l_2_depth,p_r_0_depth,p_r_1_depth,p_r_2_depth,p_l_0[x],p_l_0[y],p_l_0[z],p_l_1[x],p_l_1[y],p_l_1[z],p_l_2[x],p_l_2[y],p_l_2[z],p_r_0[x],p_r_0[y],p_r_0[z],p_r_1[x],p_r_1[y],p_r_1[z],p_r_2[x],p_r_2[y],p_r_2[z],t_r_l(0,0),t_r_l(1,0),t_r_l(2,0),t_r_l(3,0),t_r_l(0,1),t_r_l(1,1),t_r_l(2,1),t_r_l(3,1),t_r_l(0,2),t_r_l(1,2),t_r_l(2,2),t_r_l(3,2),t_r_l(0,3),t_r_l(1,3),t_r_l(2,3),t_r_l(3,3),
1.238304,1.600286,1.431205,1.878237,1.534366,2.017121,0.132884,-0.608880,-1.238304,0.506407,-0.502165,-1.600286,-0.063115,-0.557458,-1.431205,-0.580655,-0.133174,-1.878237,-0.207577,-0.293369,-1.534366,-0.371463,-0.044445,-2.017121,-0.010895,-0.486186,0.873788,0.000000,0.213013,0.852653,0.477082,0.000000,-0.976989,0.191326,0.094274,0.000000,-1.659317,0.687516,-1.587124,1.000000,0.701185,0.710560,-0.058691,0.000000,-0.301080,0.369712,0.879013,0.000000,0.646290,-0.598680,0.473172,0.000000,1.199937,-1.094436,0.971711,1.000000,
1.238264,1.600513,1.430737,1.880227,1.534287,2.019879,0.132880,-0.608860,-1.238264,0.506479,-0.502236,-1.600513,-0.063095,-0.557276,-1.430737,-0.581271,-0.133315,-1.880227,-0.207566,-0.293354,-1.534287,-0.371971,-0.044506,-2.019879,-0.012678,-0.483385,0.875316,0.000000,0.213009,0.853988,0.474692,0.000000,-0.976968,0.192468,0.092139,0.000000,-1.659638,0.689202,-1.593426,1.000000,0.700083,0.711607,-0.059146,0.000000,-0.299810,0.368108,0.880120,0.000000,0.648072,-0.598425,0.471053,0.000000,1.204491,-1.094263,0.968640,1.000000,
1.237954,1.601183,1.430332,1.881095,1.534530,2.017229,0.132847,-0.608708,-1.237954,0.506691,-0.502446,-1.601183,-0.063077,-0.557118,-1.430332,-0.581539,-0.133377,-1.881095,-0.207599,-0.293400,-1.534530,-0.371483,-0.044448,-2.017229,-0.013577,-0.486314,0.873679,0.000000,0.207418,0.853384,0.478240,0.000000,-0.978158,0.187709,0.089284,0.000000,-1.664394,0.683066,-1.595522,1.000000,0.699784,0.711471,-0.064120,0.000000,-0.299465,0.373664,0.877893,0.000000,0.648555,-0.595133,0.474545,0.000000,1.206003,-1.087716,0.972466,1.000000,
1.237972,1.601538,1.431268,1.878540,1.534535,2.015775,0.132849,-0.608717,-1.237972,0.506803,-0.502558,-1.601538,-0.063118,-0.557482,-1.431268,-0.580749,-0.133196,-1.878540,-0.207600,-0.293401,-1.534535,-0.371215,-0.044416,-2.015775,-0.012069,-0.487577,0.872997,0.000000,0.208870,0.852571,0.479057,0.000000,-0.977869,0.188124,0.091550,0.000000,-1.662578,0.683445,-1.589570,1.000000,0.701134,0.710423,-0.060916,0.000000,-0.301021,0.372363,0.877913,0.000000,0.646373,-0.597198,0.474929,0.000000,1.200325,-1.091485,0.973729,1.000000,
1.237860,1.600979,1.431772,1.877001,1.535203,2.013082,0.132837,-0.608662,-1.237860,0.506627,-0.502382,-1.600979,-0.063140,-0.557679,-1.431772,-0.580273,-0.133087,-1.877001,-0.207690,-0.293529,-1.535203,-0.370719,-0.044356,-2.013082,-0.009921,-0.491437,0.870857,0.000000,0.208250,0.850788,0.482484,0.000000,-0.978025,0.186143,0.093901,0.000000,-1.662860,0.680455,-1.582777,1.000000,0.702379,0.709196,-0.060859,0.000000,-0.302460,0.374760,0.876398,0.000000,0.644345,-0.597156,0.477727,0.000000,1.195756,-1.091260,0.978016,1.000000,
1.238041,1.601031,1.431769,1.879016,1.535354,2.011664,0.132856,-0.608751,-1.238041,0.506643,-0.502399,-1.601031,-0.063140,-0.557678,-1.431769,-0.580896,-0.133230,-1.879016,-0.207711,-0.293558,-1.535354,-0.370458,-0.044325,-2.011664,-0.010714,-0.494167,0.869301,0.000000,0.203020,0.850169,0.485793,0.000000,-0.979116,0.181690,0.091217,0.000000,-1.668070,0.674904,-1.585850,1.000000,0.701412,0.709632,-0.066660,0.000000,-0.301342,0.380000,0.874524,0.000000,0.645921,-0.593315,0.480379,0.000000,1.199995,-1.083798,0.980430,1.000000,
1.238333,1.601358,1.431629,1.879386,1.535080,2.013451,0.132887,-0.608894,-1.238333,0.506747,-0.502501,-1.601358,-0.063134,-0.557623,-1.431629,-0.581011,-0.133256,-1.879386,-0.207674,-0.293506,-1.535080,-0.370787,-0.044365,-2.013451,-0.011371,-0.491474,0.870818,0.000000,0.205196,0.851193,0.483078,0.000000,-0.978655,0.184182,0.091170,0.000000,-1.666457,0.678420,-1.588065,1.000000,0.701040,0.710131,-0.065247,0.000000,-0.300912,0.377523,0.875744,0.000000,0.646526,-0.594298,0.478346,0.000000,1.201284,-1.085814,0.977785,1.000000,
1.238614,1.601161,1.432068,1.878364,1.535219,2.016026,0.132918,-0.609032,-1.238614,0.506684,-0.502439,-1.601161,-0.063153,-0.557794,-1.432068,-0.580695,-0.133183,-1.878364,-0.207693,-0.293532,-1.535219,-0.371262,-0.044421,-2.016026,-0.010451,-0.488580,0.872456,0.000000,0.210838,0.851812,0.479545,0.000000,-0.977465,0.188959,0.094109,0.000000,-1.661600,0.684586,-1.585706,1.000000,0.701669,0.709994,-0.059738,0.000000,-0.301638,0.371964,0.877871,0.000000,0.645504,-0.597956,0.475157,0.000000,1.198773,-1.093149,0.974747,1.000000,
1.238603,1.601271,1.432091,1.876981,1.535154,2.020601,0.132916,-0.609027,-1.238603,0.506719,-0.502474,-1.601271,-0.063154,-0.557803,-1.432091,-0.580267,-0.133085,-1.876981,-0.207684,-0.293520,-1.535154,-0.372104,-0.044522,-2.020601,-0.010170,-0.482554,0.875807,0.000000,0.219114,0.853491,0.472803,0.000000,-0.975646,0.196710,0.097054,0.000000,-1.653908,0.694499,-1.585229,1.000000,0.702358,0.709985,-0.051134,0.000000,-0.302436,0.362672,0.881477,0.000000,0.644380,-0.603648,0.469450,0.000000,1.195795,-1.104589,0.968790,1.000000,
1.238491,1.600887,1.431919,1.878094,1.535071,2.020667,0.132904,-0.608972,-1.238491,0.506597,-0.502353,-1.600887,-0.063147,-0.557736,-1.431919,-0.580611,-0.133164,-1.878094,-0.207673,-0.293504,-1.535071,-0.372116,-0.044524,-2.020667,-0.010747,-0.483145,0.875474,0.000000,0.217208,0.853491,0.473680,0.000000,-0.976066,0.195250,0.095771,0.000000,-1.655759,0.692616,-1.587379,1.000000,0.701716,0.710459,-0.053322,0.000000,-0.301693,0.364113,0.881137,0.000000,0.645427,-0.602221,0.469844,0.000000,1.198422,-1.101841,0.968787,1.000000,
1.238615,1.601100,1.431501,1.878094,1.535071,2.020667,0.132918,-0.609033,-1.238615,0.506665,-0.502420,-1.601100,-0.063128,-0.557573,-1.431501,-0.580611,-0.133164,-1.878094,-0.207673,-0.293504,-1.535071,-0.372116,-0.044524,-2.020667,-0.010850,-0.482310,0.875933,0.000000,0.218062,0.853760,0.472802,0.000000,-0.975875,0.196137,0.095910,0.000000,-1.655095,0.693850,-1.587773,1.000000,0.701716,0.710459,-0.053322,0.000000,-0.301693,0.364113,0.881137,0.000000,0.645427,-0.602221,0.469844,0.000000,1.198422,-1.101841,0.968787,1.000000,
1.238569,1.601382,1.431933,1.877346,1.535121,2.016710,0.132913,-0.609010,-1.238569,0.506754,-0.502509,-1.601382,-0.063147,-0.557741,-1.431933,-0.580380,-0.133111,-1.877346,-0.207679,-0.293513,-1.535121,-0.371388,-0.044436,-2.016710,-0.010218,-0.486843,0.873430,0.000000,0.213561,0.852260,0.477541,0.000000,-0.976876,0.191410,0.095262,0.000000,-1.658890,0.687705,-1.584620,1.000000,0.702144,0.709759,-0.056888,0.000000,-0.302187,0.369379,0.878773,0.000000,0.644730,-0.599834,0.473837,0.000000,1.196668,-1.096798,0.973515,1.000000,
1.238394,1.601080,1.431634,1.877854,1.534903,2.015737,0.132894,-0.608924,-1.238394,0.506659,-0.502414,-1.601080,-0.063134,-0.557625,-1.431634,-0.580537,-0.133147,-1.877854,-0.207650,-0.293472,-1.534903,-0.371208,-0.044415,-2.015737,-0.010571,-0.487978,0.872792,0.000000,0.211379,0.852025,0.478928,0.000000,-0.977347,0.189552,0.094142,0.000000,-1.660759,0.685262,-1.585627,1.000000,0.701734,0.709965,-0.059325,0.000000,-0.301714,0.371583,0.878006,0.000000,0.645397,-0.598228,0.474959,0.000000,1.198172,-1.093548,0.974367,1.000000,
1.238354,1.600033,1.431694,1.878492,1.534608,2.016839,0.132890,-0.608905,-1.238354,0.506327,-0.502086,-1.600033,-0.063137,-0.557648,-1.431694,-0.580734,-0.133192,-1.878492,-0.207610,-0.293415,-1.534608,-0.371411,-0.044439,-2.016839,-0.010514,-0.487658,0.872971,0.000000,0.211879,0.852110,0.478556,0.000000,-0.977239,0.189996,0.094365,0.000000,-1.660491,0.685748,-1.586248,1.000000,0.701206,0.710481,-0.059387,0.000000,-0.301104,0.370616,0.878624,0.000000,0.646256,-0.598215,0.473807,0.000000,1.200096,-1.093578,0.972580,1.000000,
1.238085,1.600735,1.431433,1.878945,1.535166,2.020416,0.132861,-0.608773,-1.238085,0.506549,-0.502306,-1.600735,-0.063125,-0.557546,-1.431433,-0.580874,-0.133225,-1.878945,-0.207685,-0.293522,-1.535166,-0.372070,-0.044518,-2.020416,-0.011453,-0.483723,0.875146,0.000000,0.215052,0.853532,0.474591,0.000000,-0.976535,0.193638,0.094250,0.000000,-1.657469,0.690390,-1.589610,1.000000,0.701328,0.710693,-0.055263,0.000000,-0.301245,0.365751,0.880612,0.000000,0.646058,-0.600950,0.470604,0.000000,1.200157,-1.099402,0.969457,1.000000,
1.237646,1.600743,1.431394,1.879867,1.534475,2.017060,0.132814,-0.608557,-1.237646,0.506552,-0.502308,-1.600743,-0.063124,-0.557532,-1.431394,-0.581159,-0.133290,-1.879867,-0.207592,-0.293390,-1.534475,-0.371452,-0.044444,-2.017060,-0.012676,-0.487798,0.872864,0.000000,0.207329,0.852682,0.479530,0.000000,-0.978189,0.187048,0.090326,0.000000,-1.663957,0.681901,-1.592183,1.000000,0.700395,0.711063,-0.061937,0.000000,-0.300169,0.372168,0.878288,0.000000,0.647569,-0.596557,0.474104,0.000000,1.203375,-1.090401,0.972323,1.000000,
1.237685,1.600888,1.431207,1.880931,1.534198,2.016467,0.132818,-0.608576,-1.237685,0.506598,-0.502354,-1.600888,-0.063115,-0.557458,-1.431207,-0.581488,-0.133365,-1.880931,-0.207554,-0.293337,-1.534198,-0.371343,-0.044431,-2.016467,-0.013580,-0.488480,0.872470,0.000000,0.204585,0.852734,0.480614,0.000000,-0.978755,0.185021,0.088356,0.000000,-1.666569,0.679464,-1.594963,1.000000,0.699656,0.711515,-0.065026,0.000000,-0.299318,0.374531,0.877574,0.000000,0.648761,-0.594536,0.475012,0.000000,1.206197,-1.086394,0.972690,1.000000,
1.238123,1.600999,1.431286,1.881888,1.534295,2.019804,0.132865,-0.608791,-1.238123,0.506633,-0.502388,-1.600999,-0.063119,-0.557489,-1.431286,-0.581784,-0.133433,-1.881888,-0.207568,-0.293356,-1.534295,-0.371957,-0.044505,-2.019804,-0.014084,-0.485024,0.874387,0.000000,0.208046,0.853914,0.477019,0.000000,-0.978018,0.188631,0.088881,0.000000,-1.664162,0.684413,-1.597613,1.000000,0.699215,0.712172,-0.062526,0.000000,-0.298811,0.370585,0.879420,0.000000,0.649469,-0.596220,0.471923,0.000000,1.208148,-1.090041,0.969074,1.000000,
1.238140,1.601203,1.431144,1.879092,1.534787,2.026188,0.132867,-0.608800,-1.238140,0.506698,-0.502453,-1.601203,-0.063113,-0.557434,-1.431144,-0.580920,-0.133235,-1.879092,-0.207634,-0.293449,-1.534787,-0.373133,-0.044645,-2.026188,-0.012691,-0.476332,0.879174,0.000000,0.221911,0.855977,0.466967,0.000000,-0.974984,0.201025,0.094840,0.000000,-1.651302,0.700069,-1.594190,1.000000,0.701005,0.711505,-0.048505,0.000000,-0.300872,0.356726,0.884434,0.000000,0.646582,-0.605398,0.464139,0.000000,1.201128,-1.108544,0.961819,1.000000,
1.238213,1.600536,1.430891,1.879602,1.535246,2.030869,0.132875,-0.608835,-1.238213,0.506486,-0.502243,-1.600536,-0.063102,-0.557336,-1.430891,-0.581077,-0.133271,-1.879602,-0.207696,-0.293537,-1.535246,-0.373995,-0.044748,-2.030869,-0.012400,-0.471845,0.881594,0.000000,0.228072,0.857087,0.461936,0.000000,-0.973565,0.206795,0.096987,0.000000,-1.646053,0.707306,-1.595410,1.000000,0.701032,0.711813,-0.043314,0.000000,-0.300904,0.350319,0.886980,0.000000,0.646537,-0.608768,0.459772,0.000000,1.201486,-1.115736,0.957229,1.000000,
1.238117,1.600319,1.430812,1.880454,1.535316,2.024064,0.132864,-0.608788,-1.238117,0.506418,-0.502175,-1.600319,-0.063098,-0.557305,-1.430812,-0.581341,-0.133332,-1.880454,-0.207706,-0.293551,-1.535316,-0.372742,-0.044598,-2.024064,-0.012271,-0.479983,0.877192,0.000000,0.218167,0.854837,0.470804,0.000000,-0.975834,0.197152,0.094227,0.000000,-1.655090,0.694953,-1.593718,1.000000,0.700628,0.711519,-0.053483,0.000000,-0.300438,0.362164,0.882369,0.000000,0.647192,-0.602144,0.467510,0.000000,1.203260,-1.102181,0.965686,1.000000,
1.237934,1.599933,1.431104,1.881456,1.535467,2.027353,0.132845,-0.608698,-1.237934,0.506296,-0.502054,-1.599933,-0.063111,-0.557418,-1.431104,-0.581651,-0.133403,-1.881456,-0.207726,-0.293580,-1.535467,-0.373347,-0.044671,-2.027353,-0.012855,-0.477846,0.878349,0.000000,0.219709,0.855605,0.468688,0.000000,-0.975481,0.199006,0.093988,0.000000,-1.653788,0.697238,-1.596499,1.000000,0.700198,0.712112,-0.051182,0.000000,-0.299942,0.358464,0.884047,0.000000,0.647887,-0.603656,0.464588,0.000000,1.205229,-1.105532,0.962265,1.000000,
1.237747,1.600196,1.431530,1.881217,1.535308,2.033531,0.132824,-0.608606,-1.237747,0.506379,-0.502136,-1.600196,-0.063130,-0.557584,-1.431530,-0.581577,-0.133386,-1.881217,-0.207705,-0.293549,-1.535308,-0.374485,-0.044807,-2.033531,-0.013642,-0.471427,0.881800,0.000000,0.226159,0.857574,0.461974,0.000000,-0.973995,0.205729,0.094918,0.000000,-1.647682,0.705796,-1.599697,1.000000,0.700221,0.712622,-0.043130,0.000000,-0.299969,0.348494,0.888015,0.000000,0.647850,-0.608869,0.457787,0.000000,1.204967,-1.116287,0.954562,1.000000,
1.237705,1.599118,1.431097,1.880988,1.535469,2.027709,0.132820,-0.608586,-1.237705,0.506038,-0.501798,-1.599118,-0.063111,-0.557416,-1.431097,-0.581506,-0.133369,-1.880988,-0.207726,-0.293580,-1.535469,-0.373413,-0.044679,-2.027709,-0.012165,-0.477897,0.878332,0.000000,0.221026,0.855384,0.468472,0.000000,-0.975192,0.199833,0.095222,0.000000,-1.652378,0.698013,-1.594687,1.000000,0.700445,0.711966,-0.049813,0.000000,-0.300227,0.357249,0.884442,0.000000,0.647488,-0.604548,0.463985,0.000000,1.204189,-1.107289,0.961741,1.000000,
1.237499,1.599610,1.431079,1.879311,1.535582,2.030337,0.132798,-0.608484,-1.237499,0.506193,-0.501953,-1.599610,-0.063110,-0.557409,-1.431079,-0.580987,-0.133250,-1.879311,-0.207742,-0.293602,-1.535582,-0.373897,-0.044737,-2.030337,-0.011793,-0.473976,0.880459,0.000000,0.226627,0.856340,0.464028,0.000000,-0.973910,0.205008,0.097317,0.000000,-1.646735,0.704459,-1.593450,1.000000,0.701403,0.711457,-0.043149,0.000000,-0.301332,0.350847,0.886626,0.000000,0.645935,-0.608880,0.460470,0.000000,1.200267,-1.115977,0.958440,1.000000,
1.237472,1.599825,1.431415,1.879853,1.535500,2.025427,0.132795,-0.608471,-1.237472,0.506261,-0.502020,-1.599825,-0.063125,-0.557540,-1.431415,-0.581155,-0.133289,-1.879853,-0.207731,-0.293586,-1.535500,-0.372993,-0.044628,-2.025427,-0.011980,-0.479980,0.877198,0.000000,0.218751,0.854753,0.470686,0.000000,-0.975707,0.197526,0.094756,0.000000,-1.653871,0.694976,-1.592683,1.000000,0.701065,0.711312,-0.050430,0.000000,-0.300941,0.359235,0.883394,0.000000,0.646485,-0.604140,0.465910,0.000000,1.201612,-1.106229,0.964281,1.000000,
1.237543,1.600365,1.431526,1.880364,1.535515,2.027949,0.132803,-0.608506,-1.237543,0.506432,-0.502190,-1.600365,-0.063130,-0.557583,-1.431526,-0.581313,-0.133325,-1.880364,-0.207733,-0.293589,-1.535515,-0.373457,-0.044684,-2.027949,-0.012829,-0.477247,0.878675,0.000000,0.220495,0.855766,0.468024,0.000000,-0.975304,0.199748,0.094252,0.000000,-1.652417,0.697990,-1.595619,1.000000,0.700804,0.711720,-0.048249,0.000000,-0.300641,0.356012,0.884800,0.000000,0.646907,-0.605566,0.463467,0.000000,1.202724,-1.109287,0.961405,1.000000,
1.237672,1.600751,1.431542,1.880965,1.535652,2.024933,0.132816,-0.608569,-1.237672,0.506554,-0.502311,-1.600751,-0.063130,-0.557589,-1.431542,-0.581499,-0.133368,-1.880965,-0.207751,-0.293615,-1.535652,-0.372902,-0.044618,-2.024933,-0.013018,-0.480696,0.876791,0.000000,0.215766,0.854857,0.471874,0.000000,-0.976358,0.195325,0.092590,0.000000,-1.656872,0.692464,-1.595654,1.000000,0.700576,0.711597,-0.053137,0.000000,-0.300377,0.361633,0.882607,0.000000,0.647277,-0.602372,0.467099,0.000000,1.203828,-1.102818,0.965408,1.000000,
1.237701,1.600998,1.431234,1.878720,1.535567,2.024511,0.132820,-0.608583,-1.237701,0.506632,-0.502388,-1.600998,-0.063117,-0.557469,-1.431234,-0.580805,-0.133209,-1.878720,-0.207740,-0.293599,-1.535567,-0.372824,-0.044608,-2.024511,-0.011879,-0.479195,0.877628,0.000000,0.219927,0.854946,0.469787,0.000000,-0.975444,0.198595,0.095232,0.000000,-1.652691,0.696545,-1.591512,1.000000,0.701706,0.710759,-0.049300,0.000000,-0.301681,0.359100,0.883196,0.000000,0.645444,-0.604871,0.466405,0.000000,1.198975,-1.107536,0.965259,1.000000,
1.237495,1.600927,1.430967,1.881549,1.535710,2.024811,0.132798,-0.608482,-1.237495,0.506610,-0.502366,-1.600927,-0.063105,-0.557365,-1.430967,-0.581679,-0.133409,-1.881549,-0.207759,-0.293626,-1.535710,-0.372879,-0.044615,-2.024811,-0.013667,-0.480419,0.876933,0.000000,0.214818,0.855125,0.471820,0.000000,-0.976558,0.194829,0.091515,0.000000,-1.657638,0.691818,-1.597659,1.000000,0.700306,0.711767,-0.054401,0.000000,-0.300066,0.362669,0.882288,0.000000,0.647713,-0.601547,0.467556,0.000000,1.205025,-1.101237,0.965791,1.000000,
1.237945,1.601278,1.430734,1.884326,1.535890,2.025112,0.132846,-0.608704,-1.237945,0.506721,-0.502476,-1.601278,-0.063095,-0.557274,-1.430734,-0.582538,-0.133606,-1.884326,-0.207783,-0.293661,-1.535890,-0.372935,-0.044621,-2.025112,-0.015112,-0.480888,0.876652,0.000000,0.211318,0.855412,0.472879,0.000000,-0.977301,0.192398,0.088693,0.000000,-1.661745,0.689148,-1.603144,1.000000,0.698963,0.712691,-0.059358,0.000000,-0.298521,0.366177,0.881362,0.000000,0.649874,-0.598320,0.468697,0.000000,1.210862,-1.095136,0.966355,1.000000,
1.238070,1.601257,1.430659,1.882666,1.536017,2.026496,0.132859,-0.608765,-1.238070,0.506715,-0.502470,-1.601257,-0.063091,-0.557245,-1.430659,-0.582025,-0.133488,-1.882666,-0.207801,-0.293685,-1.536017,-0.373190,-0.044652,-2.026496,-0.014009,-0.478293,0.878088,0.000000,0.216832,0.855825,0.469626,0.000000,-0.976109,0.196976,0.091719,0.000000,-1.656655,0.694924,-1.599882,1.000000,0.699916,0.712163,-0.054236,0.000000,-0.299617,0.361699,0.882838,0.000000,0.648342,-0.601662,0.466535,0.000000,1.206985,-1.101750,0.964612,1.000000,
1.238163,1.600784,1.431241,1.879670,1.536238,2.029323,0.132869,-0.608811,-1.238163,0.506565,-0.502321,-1.600784,-0.063117,-0.557472,-1.431241,-0.581098,-0.133276,-1.879670,-0.207830,-0.293727,-1.536238,-0.373710,-0.044714,-2.029323,-0.011681,-0.474707,0.880066,0.000000,0.225930,0.856113,0.464786,0.000000,-0.974074,0.204262,0.097251,0.000000,-1.648060,0.703919,-1.593225,1.000000,0.701637,0.711136,-0.044621,0.000000,-0.301602,0.353143,0.885622,0.000000,0.645555,-0.607928,0.462258,0.000000,1.199955,-1.114198,0.960996,1.000000,
1.238261,1.601244,1.432073,1.880017,1.535992,2.004252,0.132880,-0.608859,-1.238261,0.506711,-0.502466,-1.601244,-0.063154,-0.557796,-1.432073,-0.581206,-0.133301,-1.880017,-0.207797,-0.293680,-1.535992,-0.369093,-0.044162,-2.004252,-0.009820,-0.503976,0.863662,0.000000,0.191717,0.846732,0.496276,0.000000,-0.981401,0.170452,0.088306,0.000000,-1.678403,0.660272,-1.583272,1.000000,0.701296,0.708574,-0.078146,0.000000,-0.301207,0.393886,0.868405,0.000000,0.646110,-0.585471,0.489658,0.000000,1.201144,-1.068162,0.990906,1.000000,
1.237923,1.601315,1.431941,1.878829,1.535849,2.030129,0.132843,-0.608693,-1.237923,0.506733,-0.502488,-1.601315,-0.063148,-0.557744,-1.431941,-0.580839,-0.133216,-1.878829,-0.207778,-0.293653,-1.535849,-0.373859,-0.044732,-2.030129,-0.012101,-0.473908,0.880491,0.000000,0.226060,0.856461,0.464081,0.000000,-0.974038,0.204660,0.096767,0.000000,-1.647414,0.704414,-1.593524,1.000000,0.701831,0.711089,-0.042259,0.000000,-0.301825,0.350583,0.886562,0.000000,0.645240,-0.609462,0.460675,0.000000,1.198738,-1.117144,0.959088,1.000000,
1.238292,1.601653,1.431791,1.876883,1.535481,2.026173,0.132883,-0.608874,-1.238292,0.506840,-0.502594,-1.601653,-0.063141,-0.557686,-1.431791,-0.580237,-0.133078,-1.876883,-0.207728,-0.293582,-1.535481,-0.373130,-0.044645,-2.026173,-0.010856,-0.476139,0.879303,0.000000,0.225749,0.855485,0.466029,0.000000,-0.974125,0.203561,0.098200,0.000000,-1.647593,0.703143,-1.588373,1.000000,0.702622,0.710223,-0.043642,0.000000,-0.302741,0.353879,0.884939,0.000000,0.643949,-0.608566,0.463657,0.000000,1.195015,-1.114815,0.962673,1.000000,
1.238392,1.601898,1.431533,1.877165,1.535148,2.022416,0.132894,-0.608923,-1.238392,0.506917,-0.502671,-1.601898,-0.063130,-0.557585,-1.431533,-0.580324,-0.133098,-1.877165,-0.207683,-0.293519,-1.535148,-0.372438,-0.044562,-2.022416,-0.011167,-0.479597,0.877418,0.000000,0.220837,0.854623,0.469948,0.000000,-0.975247,0.199014,0.096369,0.000000,-1.652106,0.697494,-1.588263,1.000000,0.702257,0.710222,-0.049193,0.000000,-0.302318,0.360060,0.882587,0.000000,0.644545,-0.604931,0.467568,0.000000,1.196217,-1.107274,0.966625,1.000000,
1.238484,1.601766,1.431445,1.875767,1.537141,2.014244,0.132904,-0.608968,-1.238484,0.506876,-0.502629,-1.601766,-0.063126,-0.557551,-1.431445,-0.579892,-0.132999,-1.875767,-0.207953,-0.293900,-1.537141,-0.370933,-0.044382,-2.014244,-0.007726,-0.489452,0.871996,0.000000,0.215294,0.850757,0.479438,0.000000,-0.976519,0.191440,0.098803,0.000000,-1.657160,0.687230,-1.577330,1.000000,0.704290,0.707746,-0.055419,0.000000,-0.304675,0.371848,0.876871,0.000000,0.641209,-0.600686,0.477521,0.000000,1.189650,-1.098675,0.980205,1.000000,
1.238119,1.602027,1.431614,1.876235,1.535793,2.025818,0.132864,-0.608789,-1.238119,0.506958,-0.502711,-1.602027,-0.063133,-0.557617,-1.431614,-0.580036,-0.133032,-1.876235,-0.207770,-0.293642,-1.535793,-0.373065,-0.044637,-2.025818,-0.010607,-0.476048,0.879356,0.000000,0.226327,0.855440,0.465831,0.000000,-0.973994,0.203963,0.098669,0.000000,-1.646762,0.703531,-1.587313,1.000000,0.703168,0.709748,-0.042570,0.000000,-0.303373,0.353631,0.884822,0.000000,0.643055,-0.609264,0.463980,0.000000,1.193027,-1.116198,0.963554,1.000000,
1.238159,1.601991,1.431155,1.875412,1.535513,2.017064,0.132869,-0.608809,-1.238159,0.506947,-0.502700,-1.601991,-0.063113,-0.557438,-1.431155,-0.579782,-0.132974,-1.875412,-0.207732,-0.293588,-1.535513,-0.371453,-0.044444,-2.017064,-0.009649,-0.484473,0.874753,0.000000,0.217736,0.852785,0.474708,0.000000,-0.975960,0.195046,0.097259,0.000000,-1.654334,0.692078,-1.582211,1.000000,0.703423,0.708847,-0.052271,0.000000,-0.303668,0.366206,0.879590,0.000000,0.642637,-0.602851,0.472852,0.000000,1.191661,-1.102721,0.973449,1.000000,
1.238077,1.601939,1.430793,1.875153,1.534778,2.021332,0.132860,-0.608768,-1.238077,0.506930,-0.502684,-1.601939,-0.063097,-0.557297,-1.430793,-0.579702,-0.132956,-1.875153,-0.207633,-0.293448,-1.534778,-0.372239,-0.044538,-2.021332,-0.010528,-0.478542,0.878001,0.000000,0.223403,0.854730,0.468538,0.000000,-0.974669,0.201081,0.097909,0.000000,-1.649018,0.699910,-1.585354,1.000000,0.703084,0.709562,-0.046852,0.000000,-0.303276,0.358796,0.882774,0.000000,0.643193,-0.606455,0.467456,0.000000,1.192341,-1.109958,0.966762,1.000000,
